0.86491E-01 0.47278E-03 0.00000E+01 28620 0 0 1773 0.20490E+05 0.00000E+01 0.86491E-01 0.00000E+01 0.00000E+01 0
1 0.086746 0.0014854 0.87311 0.27271 0.086746
2 0.085494 0.0008132 0.6859 1.738 0.085494
3 0.087541 0.00048725 0.56762 0.9758 0.087541
4 0.087362 0.0030718 1.2678 0.43631 0.087362
5 0.08599 0.00146 0.86576 0.27655 0.08599
6 0.085869 0.00085428 0.7174 0.23385 0.085869
<lo_statistics>
<cumulated_time> 1.3672 </cumulated_time>
</lo_statistics>
