0.10231E+00 0.46947E-03 0.00000E+01 30952 0 0 1939 0.19010E+05 0.00000E+01 0.10231E+00 0.00000E+01 0.00000E+01 0
1 0.10196 0.001623 0.84412 0.3677 0.10196
2 0.10078 0.00090484 0.67333 0.40142 0.10078
3 0.10177 0.00056371 0.58747 0.83919 0.10177
4 0.10545 0.0038389 1.3651 0.59677 0.10545
5 0.1026 0.0017098 0.88373 0.51288 0.1026
6 0.10309 0.00096199 0.69981 0.54073 0.10309
<lo_statistics>
<cumulated_time> 1.374673 </cumulated_time>
</lo_statistics>
