0.10150E+00 0.47484E-03 0.00000E+01 30864 0 0 1870 0.18440E+05 0.00000E+01 0.10150E+00 0.00000E+01 0.00000E+01 0
1 0.10364 0.0016246 0.83006 0.40742 0.10364
2 0.10031 0.00089074 0.66496 0.28251 0.10031
3 0.10124 0.0005228 0.54689 0.99905 0.10124
4 0.10636 0.0038956 1.3714 0.6134 0.10636
5 0.1003 0.0016758 0.88471 0.38006 0.1003
6 0.10193 0.00083896 0.61635 0.26095 0.10193
<lo_statistics>
<cumulated_time> 1.370923 </cumulated_time>
</lo_statistics>
